,index,date,timestamp,side,px,sz,n
2276,113,2024-01-04T17:00:01.463759487,1704387599803,bid,101.09,3597.29,1
2277,113,2024-01-04T17:00:01.463759487,1704387599803,bid,100.62,2.7,1
2278,113,2024-01-04T17:00:01.463759487,1704387599803,bid,100.53,93.84,1
2279,113,2024-01-04T17:00:01.463759487,1704387599803,bid,100.48,3914.54,1
2280,114,2024-01-04T18:00:03.670515021,1704391199902,ask,103.15,3.0,1
2281,114,2024-01-04T18:00:03.670515021,1704391199902,ask,103.14,5.3,2
2282,114,2024-01-04T18:00:03.670515021,1704391199902,ask,103.12,710.67,2
2283,114,2024-01-04T18:00:03.670515021,1704391199902,ask,103.1,3022.67,4
2284,114,2024-01-04T18:00:03.670515021,1704391199902,ask,103.08,9.69,1
2285,114,2024-01-04T18:00:03.670515021,1704391199902,ask,103.03,1593.32,2
2286,114,2024-01-04T18:00:03.670515021,1704391199902,ask,103.01,19.66,1
2287,114,2024-01-04T18:00:03.670515021,1704391199902,ask,102.9,24.3,2
2288,114,2024-01-04T18:00:03.670515021,1704391199902,ask,102.89,1645.05,2
2289,114,2024-01-04T18:00:03.670515021,1704391199902,ask,102.79,12.16,1
2290,114,2024-01-04T18:00:03.670515021,1704391199902,bid,102.68,847.66,1
2291,114,2024-01-04T18:00:03.670515021,1704391199902,bid,102.65,768.53,1
2292,114,2024-01-04T18:00:03.670515021,1704391199902,bid,102.63,12.2,1
2293,114,2024-01-04T18:00:03.670515021,1704391199902,bid,102.58,0.25,1
2294,114,2024-01-04T18:00:03.670515021,1704391199902,bid,102.2,1.0,1
2295,114,2024-01-04T18:00:03.670515021,1704391199902,bid,102.14,3700.01,1
2296,114,2024-01-04T18:00:03.670515021,1704391199902,bid,102.05,3666.09,1
2297,114,2024-01-04T18:00:03.670515021,1704391199902,bid,101.75,8221.24,2
2298,114,2024-01-04T18:00:03.670515021,1704391199902,bid,101.28,1.01,1
2299,114,2024-01-04T18:00:03.670515021,1704391199902,bid,100.62,4354.32,2
2300,115,2024-01-04T19:00:02.674303653,1704394799610,ask,103.73,759.93,2
2301,115,2024-01-04T19:00:02.674303653,1704394799610,ask,103.72,3.46,2
2302,115,2024-01-04T19:00:02.674303653,1704394799610,ask,103.71,1605.98,2
2303,115,2024-01-04T19:00:02.674303653,1704394799610,ask,103.7,9.64,1
2304,115,2024-01-04T19:00:02.674303653,1704394799610,ask,103.69,1480.41,2
2305,115,2024-01-04T19:00:02.674303653,1704394799610,ask,103.61,761.65,1
2306,115,2024-01-04T19:00:02.674303653,1704394799610,ask,103.6,733.68,2
2307,115,2024-01-04T19:00:02.674303653,1704394799610,ask,103.48,12.08,1
2308,115,2024-01-04T19:00:02.674303653,1704394799610,ask,103.47,750.81,2
2309,115,2024-01-04T19:00:02.674303653,1704394799610,ask,103.46,787.34,1
2310,115,2024-01-04T19:00:02.674303653,1704394799610,bid,103.37,12.09,1
2311,115,2024-01-04T19:00:02.674303653,1704394799610,bid,103.24,773.58,2
2312,115,2024-01-04T19:00:02.674303653,1704394799610,bid,103.23,0.25,1
2313,115,2024-01-04T19:00:02.674303653,1704394799610,bid,103.21,825.02,1
2314,115,2024-01-04T19:00:02.674303653,1704394799610,bid,103.2,130.83,1
2315,115,2024-01-04T19:00:02.674303653,1704394799610,bid,102.86,7704.36,2
2316,115,2024-01-04T19:00:02.674303653,1704394799610,bid,102.67,0.37,1
2317,115,2024-01-04T19:00:02.674303653,1704394799610,bid,102.6,0.31,1
2318,115,2024-01-04T19:00:02.674303653,1704394799610,bid,102.5,211.24,2
2319,115,2024-01-04T19:00:02.674303653,1704394799610,bid,102.37,3855.75,1
2320,116,2024-01-04T20:00:03.364712344,1704398400210,ask,105.28,0.46,1
2321,116,2024-01-04T20:00:03.364712344,1704398400210,ask,105.25,3.0,1
2322,116,2024-01-04T20:00:03.364712344,1704398400210,ask,105.24,728.09,2
2323,116,2024-01-04T20:00:03.364712344,1704398400210,ask,105.22,1560.08,2
2324,116,2024-01-04T20:00:03.364712344,1704398400210,ask,105.21,821.08,1
2325,116,2024-01-04T20:00:03.364712344,1704398400210,ask,105.2,9.49,1
2326,116,2024-01-04T20:00:03.364712344,1704398400210,ask,105.19,722.68,1
2327,116,2024-01-04T20:00:03.364712344,1704398400210,ask,105.13,731.18,2
2328,116,2024-01-04T20:00:03.364712344,1704398400210,ask,105.11,701.01,1
2329,116,2024-01-04T20:00:03.364712344,1704398400210,ask,105.04,740.09,1
2330,116,2024-01-04T20:00:03.364712344,1704398400210,bid,105.02,11.9,1
2331,116,2024-01-04T20:00:03.364712344,1704398400210,bid,105.01,775.54,1
2332,116,2024-01-04T20:00:03.364712344,1704398400210,bid,105.0,1.85,1
2333,116,2024-01-04T20:00:03.364712344,1704398400210,bid,104.94,11.91,1
2334,116,2024-01-04T20:00:03.364712344,1704398400210,bid,104.92,86.92,1
2335,116,2024-01-04T20:00:03.364712344,1704398400210,bid,104.91,11.91,1
2336,116,2024-01-04T20:00:03.364712344,1704398400210,bid,104.84,1583.66,2
2337,116,2024-01-04T20:00:03.364712344,1704398400210,bid,104.83,0.25,1
2338,116,2024-01-04T20:00:03.364712344,1704398400210,bid,104.77,11.95,1
2339,116,2024-01-04T20:00:03.364712344,1704398400210,bid,104.74,1.95,1
2340,117,2024-01-04T21:00:01.516421354,1704401999874,ask,106.43,29.68,2
2341,117,2024-01-04T21:00:01.516421354,1704401999874,ask,106.41,406.81,3
2342,117,2024-01-04T21:00:01.516421354,1704401999874,ask,106.4,1080.28,2
2343,117,2024-01-04T21:00:01.516421354,1704401999874,ask,106.39,691.22,1
2344,117,2024-01-04T21:00:01.516421354,1704401999874,ask,106.36,810.85,1
2345,117,2024-01-04T21:00:01.516421354,1704401999874,ask,106.35,703.42,1
2346,117,2024-01-04T21:00:01.516421354,1704401999874,ask,106.31,717.16,1
2347,117,2024-01-04T21:00:01.516421354,1704401999874,ask,106.3,784.41,1
2348,117,2024-01-04T21:00:01.516421354,1704401999874,ask,106.19,11.77,1
2349,117,2024-01-04T21:00:01.516421354,1704401999874,ask,106.18,1429.14,2
2350,117,2024-01-04T21:00:01.516421354,1704401999874,bid,106.08,11.78,1
2351,117,2024-01-04T21:00:01.516421354,1704401999874,bid,105.97,11.8,1
2352,117,2024-01-04T21:00:01.516421354,1704401999874,bid,105.93,785.62,1
2353,117,2024-01-04T21:00:01.516421354,1704401999874,bid,105.91,11.82,1
2354,117,2024-01-04T21:00:01.516421354,1704401999874,bid,105.9,780.99,1
2355,117,2024-01-04T21:00:01.516421354,1704401999874,bid,105.89,0.25,1
2356,117,2024-01-04T21:00:01.516421354,1704401999874,bid,105.54,3855.02,1
2357,117,2024-01-04T21:00:01.516421354,1704401999874,bid,105.51,3733.72,1
2358,117,2024-01-04T21:00:01.516421354,1704401999874,bid,105.5,400.0,1
2359,117,2024-01-04T21:00:01.516421354,1704401999874,bid,105.4,0.14,1
2360,118,2024-01-04T22:00:04.384514431,1704405600473,ask,105.77,377.1,3
2361,118,2024-01-04T22:00:04.384514431,1704405600473,ask,105.76,1139.51,3
2362,118,2024-01-04T22:00:04.384514431,1704405600473,ask,105.75,3.9,1
2363,118,2024-01-04T22:00:04.384514431,1704405600473,ask,105.74,1566.45,2
2364,118,2024-01-04T22:00:04.384514431,1704405600473,ask,105.72,830.3,1
2365,118,2024-01-04T22:00:04.384514431,1704405600473,ask,105.71,804.49,1
2366,118,2024-01-04T22:00:04.384514431,1704405600473,ask,105.7,766.96,1
2367,118,2024-01-04T22:00:04.384514431,1704405600473,ask,105.62,1510.41,2
2368,118,2024-01-04T22:00:04.384514431,1704405600473,ask,105.51,763.34,1
2369,118,2024-01-04T22:00:04.384514431,1704405600473,ask,105.5,821.86,1
2370,118,2024-01-04T22:00:04.384514431,1704405600473,bid,105.21,11.88,1
2371,118,2024-01-04T22:00:04.384514431,1704405600473,bid,105.2,1595.28,2
2372,118,2024-01-04T22:00:04.384514431,1704405600473,bid,105.19,0.25,1
2373,118,2024-01-04T22:00:04.384514431,1704405600473,bid,105.16,11.9,1
2374,118,2024-01-04T22:00:04.384514431,1704405600473,bid,105.0,3.85,2
2375,118,2024-01-04T22:00:04.384514431,1704405600473,bid,104.92,86.92,1
2376,118,2024-01-04T22:00:04.384514431,1704405600473,bid,104.74,1.95,1
2377,118,2024-01-04T22:00:04.384514431,1704405600473,bid,104.71,3884.87,1
2378,118,2024-01-04T22:00:04.384514431,1704405600473,bid,104.61,3693.65,1
2379,118,2024-01-04T22:00:04.384514431,1704405600473,bid,104.56,86.92,1
2380,119,2024-01-04T23:00:01.414139448,1704409199707,ask,104.92,3.9,1
2381,119,2024-01-04T23:00:01.414139448,1704409199707,ask,104.91,731.55,4
2382,119,2024-01-04T23:00:01.414139448,1704409199707,ask,104.9,704.24,2
2383,119,2024-01-04T23:00:01.414139448,1704409199707,ask,104.89,1589.08,2
2384,119,2024-01-04T23:00:01.414139448,1704409199707,ask,104.87,1457.94,2
2385,119,2024-01-04T23:00:01.414139448,1704409199707,ask,104.86,1491.07,2
2386,119,2024-01-04T23:00:01.414139448,1704409199707,ask,104.79,1480.26,2
2387,119,2024-01-04T23:00:01.414139448,1704409199707,ask,104.67,11.94,1
2388,119,2024-01-04T23:00:01.414139448,1704409199707,ask,104.66,1579.47,2
2389,119,2024-01-04T23:00:01.414139448,1704409199707,ask,104.5,14.63,1
2390,119,2024-01-04T23:00:01.414139448,1704409199707,bid,104.49,1442.74,3
2391,119,2024-01-04T23:00:01.414139448,1704409199707,bid,104.48,29.31,2
2392,119,2024-01-04T23:00:01.414139448,1704409199707,bid,104.47,16.7,2
2393,119,2024-01-04T23:00:01.414139448,1704409199707,bid,104.46,14.67,1
2394,119,2024-01-04T23:00:01.414139448,1704409199707,bid,104.45,14.68,1
2395,119,2024-01-04T23:00:01.414139448,1704409199707,bid,104.44,29.38,2
2396,119,2024-01-04T23:00:01.414139448,1704409199707,bid,104.43,14.7,1
2397,119,2024-01-04T23:00:01.414139448,1704409199707,bid,104.42,26.7,2
2398,119,2024-01-04T23:00:01.414139448,1704409199707,bid,104.41,14.72,1
2399,119,2024-01-04T23:00:01.414139448,1704409199707,bid,104.4,14.97,2
2400,120,2024-01-05T00:00:03.470759754,1704412802916,ask,105.07,171.73,3
2401,120,2024-01-05T00:00:03.470759754,1704412802916,ask,105.05,3.9,1
2402,120,2024-01-05T00:00:03.470759754,1704412802916,ask,104.98,973.87,2
2403,120,2024-01-05T00:00:03.470759754,1704412802916,ask,104.96,2024.35,2
2404,120,2024-01-05T00:00:03.470759754,1704412802916,ask,104.93,1895.77,2
2405,120,2024-01-05T00:00:03.470759754,1704412802916,ask,104.92,19.66,1
2406,120,2024-01-05T00:00:03.470759754,1704412802916,ask,104.91,11.91,1
2407,120,2024-01-05T00:00:03.470759754,1704412802916,ask,104.89,1011.86,1
2408,120,2024-01-05T00:00:03.470759754,1704412802916,ask,104.88,11.92,1
2409,120,2024-01-05T00:00:03.470759754,1704412802916,ask,104.85,1007.87,1
2410,120,2024-01-05T00:00:03.470759754,1704412802916,bid,104.78,988.73,1
2411,120,2024-01-05T00:00:03.470759754,1704412802916,bid,104.77,995.61,1
2412,120,2024-01-05T00:00:03.470759754,1704412802916,bid,104.58,11.97,1
2413,120,2024-01-05T00:00:03.470759754,1704412802916,bid,104.55,0.25,1
2414,120,2024-01-05T00:00:03.470759754,1704412802916,bid,104.5,14.63,1
2415,120,2024-01-05T00:00:03.470759754,1704412802916,bid,104.49,14.64,1
2416,120,2024-01-05T00:00:03.470759754,1704412802916,bid,104.48,41.29,3
2417,120,2024-01-05T00:00:03.470759754,1704412802916,bid,104.47,16.7,2
2418,120,2024-01-05T00:00:03.470759754,1704412802916,bid,104.46,907.88,2
2419,120,2024-01-05T00:00:03.470759754,1704412802916,bid,104.45,904.99,2
2420,121,2024-01-05T01:00:01.112079955,1704416399751,ask,104.21,39.11,1
2421,121,2024-01-05T01:00:01.112079955,1704416399751,ask,104.2,0.46,1
2422,121,2024-01-05T01:00:01.112079955,1704416399751,ask,104.18,3.9,1
2423,121,2024-01-05T01:00:01.112079955,1704416399751,ask,104.17,4.72,1
2424,121,2024-01-05T01:00:01.112079955,1704416399751,ask,104.16,978.76,2
2425,121,2024-01-05T01:00:01.112079955,1704416399751,ask,104.14,1919.25,2
2426,121,2024-01-05T01:00:01.112079955,1704416399751,ask,104.11,1852.5,2
2427,121,2024-01-05T01:00:01.112079955,1704416399751,ask,104.07,1847.35,2
2428,121,2024-01-05T01:00:01.112079955,1704416399751,ask,103.97,12.02,1
2429,121,2024-01-05T01:00:01.112079955,1704416399751,ask,103.96,12.02,1
2430,121,2024-01-05T01:00:01.112079955,1704416399751,bid,103.95,1794.35,2
2431,121,2024-01-05T01:00:01.112079955,1704416399751,bid,103.85,12.04,1
2432,121,2024-01-05T01:00:01.112079955,1704416399751,bid,103.76,893.58,1
2433,121,2024-01-05T01:00:01.112079955,1704416399751,bid,103.74,1026.14,1
2434,121,2024-01-05T01:00:01.112079955,1704416399751,bid,103.69,0.25,1
2435,121,2024-01-05T01:00:01.112079955,1704416399751,bid,103.68,12.07,1
2436,121,2024-01-05T01:00:01.112079955,1704416399751,bid,103.33,5240.78,1
2437,121,2024-01-05T01:00:01.112079955,1704416399751,bid,103.3,4802.84,1
2438,121,2024-01-05T01:00:01.112079955,1704416399751,bid,102.95,5306.79,1
2439,121,2024-01-05T01:00:01.112079955,1704416399751,bid,102.93,5247.7,1
2440,122,2024-01-05T02:00:03.813061058,1704420000494,ask,101.03,3.01,1
2441,122,2024-01-05T02:00:03.813061058,1704420000494,ask,101.01,399.71,1
2442,122,2024-01-05T02:00:03.813061058,1704420000494,ask,100.99,438.09,1
2443,122,2024-01-05T02:00:03.813061058,1704420000494,ask,100.98,448.91,2
2444,122,2024-01-05T02:00:03.813061058,1704420000494,ask,100.96,1794.05,2
2445,122,2024-01-05T02:00:03.813061058,1704420000494,ask,100.94,906.71,1
2446,122,2024-01-05T02:00:03.813061058,1704420000494,ask,100.91,814.17,1
2447,122,2024-01-05T02:00:03.813061058,1704420000494,ask,100.9,909.79,1
2448,122,2024-01-05T02:00:03.813061058,1704420000494,ask,100.85,789.41,1
2449,122,2024-01-05T02:00:03.813061058,1704420000494,ask,100.82,12.4,1
2450,122,2024-01-05T02:00:03.813061058,1704420000494,bid,100.81,876.66,1
2451,122,2024-01-05T02:00:03.813061058,1704420000494,bid,100.75,919.38,2
2452,122,2024-01-05T02:00:03.813061058,1704420000494,bid,100.64,12.42,1
2453,122,2024-01-05T02:00:03.813061058,1704420000494,bid,100.6,12.44,1
2454,122,2024-01-05T02:00:03.813061058,1704420000494,bid,100.55,1013.4,1
2455,122,2024-01-05T02:00:03.813061058,1704420000494,bid,100.5,814.76,2
2456,122,2024-01-05T02:00:03.813061058,1704420000494,bid,100.45,0.25,1
2457,122,2024-01-05T02:00:03.813061058,1704420000494,bid,100.44,12.46,1
2458,122,2024-01-05T02:00:03.813061058,1704420000494,bid,100.12,4515.78,1
2459,122,2024-01-05T02:00:03.813061058,1704420000494,bid,100.08,4461.91,1
2460,123,2024-01-05T03:00:01.078375121,1704423599775,ask,101.11,13.0,2
2461,123,2024-01-05T03:00:01.078375121,1704423599775,ask,101.09,3.9,1
2462,123,2024-01-05T03:00:01.078375121,1704423599775,ask,101.08,961.32,2
2463,123,2024-01-05T03:00:01.078375121,1704423599775,ask,101.07,932.18,1
2464,123,2024-01-05T03:00:01.078375121,1704423599775,ask,101.06,2004.05,2
2465,123,2024-01-05T03:00:01.078375121,1704423599775,ask,101.03,935.11,1
2466,123,2024-01-05T03:00:01.078375121,1704423599775,ask,100.99,2124.76,2
2467,123,2024-01-05T03:00:01.078375121,1704423599775,ask,100.88,12.39,1
2468,123,2024-01-05T03:00:01.078375121,1704423599775,ask,100.86,1937.19,2
2469,123,2024-01-05T03:00:01.078375121,1704423599775,ask,100.81,12.4,1
2470,123,2024-01-05T03:00:01.078375121,1704423599775,bid,100.8,50.0,1
2471,123,2024-01-05T03:00:01.078375121,1704423599775,bid,100.7,1023.08,2
2472,123,2024-01-05T03:00:01.078375121,1704423599775,bid,100.67,894.72,1
2473,123,2024-01-05T03:00:01.078375121,1704423599775,bid,100.61,12.44,1
2474,123,2024-01-05T03:00:01.078375121,1704423599775,bid,100.59,0.25,1
2475,123,2024-01-05T03:00:01.078375121,1704423599775,bid,100.3,30.0,1
2476,123,2024-01-05T03:00:01.078375121,1704423599775,bid,100.24,5261.03,1
2477,123,2024-01-05T03:00:01.078375121,1704423599775,bid,100.16,5131.06,1
2478,123,2024-01-05T03:00:01.078375121,1704423599775,bid,99.75,150.0,1
2479,123,2024-01-05T03:00:01.078375121,1704423599775,bid,99.64,150.0,1
2480,124,2024-01-05T04:00:03.091075043,1704427200062,ask,101.06,1047.66,2
2481,124,2024-01-05T04:00:03.091075043,1704427200062,ask,101.05,0.92,1
2482,124,2024-01-05T04:00:03.091075043,1704427200062,ask,101.04,1914.91,3
2483,124,2024-01-05T04:00:03.091075043,1704427200062,ask,101.03,3.0,1
2484,124,2024-01-05T04:00:03.091075043,1704427200062,ask,101.0,2029.74,2
2485,124,2024-01-05T04:00:03.091075043,1704427200062,ask,100.98,9.89,1
2486,124,2024-01-05T04:00:03.091075043,1704427200062,ask,100.91,2001.76,2
2487,124,2024-01-05T04:00:03.091075043,1704427200062,ask,100.78,12.4,1
2488,124,2024-01-05T04:00:03.091075043,1704427200062,ask,100.77,1076.22,2
2489,124,2024-01-05T04:00:03.091075043,1704427200062,ask,100.76,1084.54,1
2490,124,2024-01-05T04:00:03.091075043,1704427200062,bid,100.66,12.42,1
2491,124,2024-01-05T04:00:03.091075043,1704427200062,bid,100.58,0.25,1
2492,124,2024-01-05T04:00:03.091075043,1704427200062,bid,100.55,35.93,1
2493,124,2024-01-05T04:00:03.091075043,1704427200062,bid,100.52,1932.56,2
2494,124,2024-01-05T04:00:03.091075043,1704427200062,bid,100.51,12.45,1
2495,124,2024-01-05T04:00:03.091075043,1704427200062,bid,100.13,5132.07,1
2496,124,2024-01-05T04:00:03.091075043,1704427200062,bid,100.04,5289.36,1
2497,124,2024-01-05T04:00:03.091075043,1704427200062,bid,99.75,150.0,1
2498,124,2024-01-05T04:00:03.091075043,1704427200062,bid,99.64,150.0,1
2499,124,2024-01-05T04:00:03.091075043,1704427200062,bid,99.53,150.0,1
2500,125,2024-01-05T05:00:00.892355705,1704430799382,ask,100.86,2571.79,8
2501,125,2024-01-05T05:00:00.892355705,1704430799382,ask,100.85,8.35,2
2502,125,2024-01-05T05:00:00.892355705,1704430799382,ask,100.84,1981.43,2
2503,125,2024-01-05T05:00:00.892355705,1704430799382,ask,100.83,1031.33,1
2504,125,2024-01-05T05:00:00.892355705,1704430799382,ask,100.81,1038.29,1
2505,125,2024-01-05T05:00:00.892355705,1704430799382,ask,100.75,1085.12,1
2506,125,2024-01-05T05:00:00.892355705,1704430799382,ask,100.74,928.04,1
2507,125,2024-01-05T05:00:00.892355705,1704430799382,ask,100.65,12.42,1
2508,125,2024-01-05T05:00:00.892355705,1704430799382,ask,100.64,1974.26,2
2509,125,2024-01-05T05:00:00.892355705,1704430799382,ask,100.5,12.44,1
2510,125,2024-01-05T05:00:00.892355705,1704430799382,bid,100.43,974.19,1
2511,125,2024-01-05T05:00:00.892355705,1704430799382,bid,100.42,1018.12,1
2512,125,2024-01-05T05:00:00.892355705,1704430799382,bid,100.4,12.47,1
2513,125,2024-01-05T05:00:00.892355705,1704430799382,bid,100.39,12.45,1
2514,125,2024-01-05T05:00:00.892355705,1704430799382,bid,100.35,0.25,1
2515,125,2024-01-05T05:00:00.892355705,1704430799382,bid,99.86,9653.21,2
2516,125,2024-01-05T05:00:00.892355705,1704430799382,bid,99.75,150.0,1
2517,125,2024-01-05T05:00:00.892355705,1704430799382,bid,99.64,150.0,1
2518,125,2024-01-05T05:00:00.892355705,1704430799382,bid,99.55,0.2,1
2519,125,2024-01-05T05:00:00.892355705,1704430799382,bid,99.53,150.0,1
2520,126,2024-01-05T06:00:00.932988943,1704434399516,ask,101.49,3.69,1
2521,126,2024-01-05T06:00:00.932988943,1704434399516,ask,101.48,1008.16,3
2522,126,2024-01-05T06:00:00.932988943,1704434399516,ask,101.47,1022.87,1
2523,126,2024-01-05T06:00:00.932988943,1704434399516,ask,101.46,1944.31,2
2524,126,2024-01-05T06:00:00.932988943,1704434399516,ask,101.44,1071.76,1
2525,126,2024-01-05T06:00:00.932988943,1704434399516,ask,101.4,2047.31,2
2526,126,2024-01-05T06:00:00.932988943,1704434399516,ask,101.28,1943.04,2
2527,126,2024-01-05T06:00:00.932988943,1704434399516,ask,101.2,12.35,1
2528,126,2024-01-05T06:00:00.932988943,1704434399516,ask,101.19,12.35,1
2529,126,2024-01-05T06:00:00.932988943,1704434399516,ask,101.08,12.37,1
2530,126,2024-01-05T06:00:00.932988943,1704434399516,bid,101.04,1073.57,2
2531,126,2024-01-05T06:00:00.932988943,1704434399516,bid,100.99,1071.3,1
2532,126,2024-01-05T06:00:00.932988943,1704434399516,bid,100.97,12.4,1
2533,126,2024-01-05T06:00:00.932988943,1704434399516,bid,100.58,4628.34,1
2534,126,2024-01-05T06:00:00.932988943,1704434399516,bid,100.47,4745.0,1
2535,126,2024-01-05T06:00:00.932988943,1704434399516,bid,100.05,4827.0,1
2536,126,2024-01-05T06:00:00.932988943,1704434399516,bid,99.9,0.2,1
2537,126,2024-01-05T06:00:00.932988943,1704434399516,bid,99.86,4690.23,1
2538,126,2024-01-05T06:00:00.932988943,1704434399516,bid,99.75,150.0,1
2539,126,2024-01-05T06:00:00.932988943,1704434399516,bid,99.64,150.0,1
2540,127,2024-01-05T07:00:01.041585877,1704437999761,ask,101.64,950.89,3
2541,127,2024-01-05T07:00:01.041585877,1704437999761,ask,101.62,1852.07,2
2542,127,2024-01-05T07:00:01.041585877,1704437999761,ask,101.61,1958.89,2
2543,127,2024-01-05T07:00:01.041585877,1704437999761,ask,101.54,2095.07,2
2544,127,2024-01-05T07:00:01.041585877,1704437999761,ask,101.41,1945.06,2
2545,127,2024-01-05T07:00:01.041585877,1704437999761,ask,101.37,12.33,1
2546,127,2024-01-05T07:00:01.041585877,1704437999761,ask,101.36,12.33,1
2547,127,2024-01-05T07:00:01.041585877,1704437999761,ask,101.25,12.35,1
2548,127,2024-01-05T07:00:01.041585877,1704437999761,ask,101.16,927.88,1
2549,127,2024-01-05T07:00:01.041585877,1704437999761,ask,101.14,0.25,1
2550,127,2024-01-05T07:00:01.041585877,1704437999761,bid,101.12,12.38,1
2551,127,2024-01-05T07:00:01.041585877,1704437999761,bid,101.09,995.61,1
2552,127,2024-01-05T07:00:01.041585877,1704437999761,bid,100.58,5217.63,1
2553,127,2024-01-05T07:00:01.041585877,1704437999761,bid,100.5,4593.36,1
2554,127,2024-01-05T07:00:01.041585877,1704437999761,bid,100.25,4681.42,1
2555,127,2024-01-05T07:00:01.041585877,1704437999761,bid,100.24,0.19,1
2556,127,2024-01-05T07:00:01.041585877,1704437999761,bid,100.01,4904.7,1
2557,127,2024-01-05T07:00:01.041585877,1704437999761,bid,99.75,150.0,1
2558,127,2024-01-05T07:00:01.041585877,1704437999761,bid,99.64,150.0,1
2559,127,2024-01-05T07:00:01.041585877,1704437999761,bid,99.53,150.0,1
2560,128,2024-01-05T08:00:03.273716883,1704441600213,ask,101.14,533.17,1
2561,128,2024-01-05T08:00:03.273716883,1704441600213,ask,101.13,544.67,3
2562,128,2024-01-05T08:00:03.273716883,1704441600213,ask,101.12,1988.69,5
2563,128,2024-01-05T08:00:03.273716883,1704441600213,ask,101.1,1962.71,2
2564,128,2024-01-05T08:00:03.273716883,1704441600213,ask,101.05,1042.41,1
2565,128,2024-01-05T08:00:03.273716883,1704441600213,ask,101.02,989.44,2
2566,128,2024-01-05T08:00:03.273716883,1704441600213,ask,100.97,12.38,1
2567,128,2024-01-05T08:00:03.273716883,1704441600213,ask,100.96,2117.84,2
2568,128,2024-01-05T08:00:03.273716883,1704441600213,ask,100.86,12.39,1
2569,128,2024-01-05T08:00:03.273716883,1704441600213,ask,100.77,920.65,1
2570,128,2024-01-05T08:00:03.273716883,1704441600213,bid,100.74,951.35,1
2571,128,2024-01-05T08:00:03.273716883,1704441600213,bid,100.66,12.44,1
2572,128,2024-01-05T08:00:03.273716883,1704441600213,bid,100.63,0.25,1
2573,128,2024-01-05T08:00:03.273716883,1704441600213,bid,100.42,4755.57,1
2574,128,2024-01-05T08:00:03.273716883,1704441600213,bid,100.4,4870.69,1
2575,128,2024-01-05T08:00:03.273716883,1704441600213,bid,100.33,0.19,1
2576,128,2024-01-05T08:00:03.273716883,1704441600213,bid,100.01,9883.54,2
2577,128,2024-01-05T08:00:03.273716883,1704441600213,bid,100.0,102.62,1
2578,128,2024-01-05T08:00:03.273716883,1704441600213,bid,99.75,150.0,1
2579,128,2024-01-05T08:00:03.273716883,1704441600213,bid,99.64,150.0,1
2580,129,2024-01-05T09:00:01.050158724,1704445199740,ask,101.51,1075.78,2
2581,129,2024-01-05T09:00:01.050158724,1704445199740,ask,101.5,1100.8,5
2582,129,2024-01-05T09:00:01.050158724,1704445199740,ask,101.49,1070.03,1
2583,129,2024-01-05T09:00:01.050158724,1704445199740,ask,101.47,9.84,1
2584,129,2024-01-05T09:00:01.050158724,1704445199740,ask,101.46,961.04,1
2585,129,2024-01-05T09:00:01.050158724,1704445199740,ask,101.44,917.75,1
2586,129,2024-01-05T09:00:01.050158724,1704445199740,ask,101.39,994.27,1
2587,129,2024-01-05T09:00:01.050158724,1704445199740,ask,101.38,1082.92,1
2588,129,2024-01-05T09:00:01.050158724,1704445199740,ask,101.32,24.68,2
2589,129,2024-01-05T09:00:01.050158724,1704445199740,ask,101.25,901.98,1
2590,129,2024-01-05T09:00:01.050158724,1704445199740,bid,101.24,983.9,1
2591,129,2024-01-05T09:00:01.050158724,1704445199740,bid,101.21,12.35,1
2592,129,2024-01-05T09:00:01.050158724,1704445199740,bid,101.17,3.57,1
2593,129,2024-01-05T09:00:01.050158724,1704445199740,bid,101.01,0.25,1
2594,129,2024-01-05T09:00:01.050158724,1704445199740,bid,100.99,12.39,1
2595,129,2024-01-05T09:00:01.050158724,1704445199740,bid,100.93,1093.41,2
2596,129,2024-01-05T09:00:01.050158724,1704445199740,bid,100.92,1083.0,1
2597,129,2024-01-05T09:00:01.050158724,1704445199740,bid,100.7,3.57,1
2598,129,2024-01-05T09:00:01.050158724,1704445199740,bid,100.63,9942.9,2
2599,129,2024-01-05T09:00:01.050158724,1704445199740,bid,100.47,3.57,1
2600,130,2024-01-05T10:00:01.069518859,1704448799573,ask,102.68,2280.33,5
2601,130,2024-01-05T10:00:01.069518859,1704448799573,ask,102.65,1972.93,2
2602,130,2024-01-05T10:00:01.069518859,1704448799573,ask,102.61,12.74,2
2603,130,2024-01-05T10:00:01.069518859,1704448799573,ask,102.56,1952.93,2
2604,130,2024-01-05T10:00:01.069518859,1704448799573,ask,102.43,12.2,1
2605,130,2024-01-05T10:00:01.069518859,1704448799573,ask,102.42,12.2,1
2606,130,2024-01-05T10:00:01.069518859,1704448799573,ask,102.41,1007.76,1
2607,130,2024-01-05T10:00:01.069518859,1704448799573,ask,102.4,982.52,1
2608,130,2024-01-05T10:00:01.069518859,1704448799573,ask,102.31,12.22,1
2609,130,2024-01-05T10:00:01.069518859,1704448799573,ask,102.2,990.24,1
2610,130,2024-01-05T10:00:01.069518859,1704448799573,bid,102.19,952.95,2
2611,130,2024-01-05T10:00:01.069518859,1704448799573,bid,102.09,0.25,1
2612,130,2024-01-05T10:00:01.069518859,1704448799573,bid,101.68,9076.61,2
2613,130,2024-01-05T10:00:01.069518859,1704448799573,bid,101.11,9628.96,2
